AFO060	2	001 (AFO603) 	 858070507 - B37 C15 TUE1	86.1	86
AFO060	2	001 (AFO603) 	 858114710 - B37 D schaWaPu	86.1	86
AFO060	2	001 (AFO603) 	 865091908 - B48 B20 TUE1	121.7125	122
AFO060	2	001 (AFO603) 	 865091909 - B48 B20 TUE1	122.1	122
AFO060	2	001 (AFO603) 	 869972505 - B38 A15 TUE1	86.1	86
AFO060	2	001 (AFO603) 	 874202202 - B38 A15 TUE1 FTA	86.1	86
AFO060	2	001 (AFO604) 	 851333313 - B37 C	86.1	86
AFO060	2	001 (AFO604) 	 851434009 - B37 D	86.1	86
AFO060	2	001 (AFO604) 	 857586909 - B37 C schaWaPu	86.1	86
AFO060	2	001 (AFO604) 	 858070507 - B37 C15 TUE1	86.1	86
AFO060	2	001 (AFO604) 	 858114710 - B37 D schaWaPu	86.1	86
AFO060	2	001 (AFO604) 	 865091908 - B48 B20 TUE1	122.1776596	122
AFO060	2	001 (AFO604) 	 865091909 - B48 B20 TUE1	122.1	122
AFO060	2	001 (AFO604) 	 869972505 - B38 A15 TUE1	87.4969697	86
AFO060	2	001 (AFO604) 	 874202202 - B38 A15 TUE1 FTA	86.1	86
AFO060	2	001 (AFO605) 	 851333313 - B37 C	105.4141509	105
AFO060	2	001 (AFO605) 	 851434009 - B37 D	105.297619	105
AFO060	2	001 (AFO605) 	 857586909 - B37 C schaWaPu	86.23730159	86
AFO060	2	001 (AFO605) 	 858070507 - B37 C15 TUE1	86.12368504	86
AFO060	2	001 (AFO605) 	 858114710 - B37 D schaWaPu	105.1298851	86
AFO060	2	001 (AFO605) 	 865091908 - B48 B20 TUE1	116.1673266	116
AFO060	2	001 (AFO605) 	 865091909 - B48 B20 TUE1	116.0268012	116
AFO060	2	001 (AFO605) 	 869972505 - B38 A15 TUE1	86.09588627	86
AFO060	2	001 (AFO605) 	 874202202 - B38 A15 TUE1 FTA	86.16092977	86
AFO060	2	001 (AFO609) 	 851333313 - B37 C	86.08333333	86
AFO060	2	001 (AFO609) 	 851434009 - B37 D	105.1	86
AFO060	2	001 (AFO609) 	 857586909 - B37 C schaWaPu	86.1	86
AFO060	2	001 (AFO609) 	 858070507 - B37 C15 TUE1	87.96226415	86
AFO060	2	001 (AFO609) 	 858114710 - B37 D schaWaPu	105.1	86
AFO060	2	001 (AFO609) 	 865091908 - B48 B20 TUE1	142.5378641	142
AFO060	2	001 (AFO609) 	 865091909 - B48 B20 TUE1	142.0944444	142
AFO060	2	001 (AFO609) 	 869972505 - B38 A15 TUE1	86.74230769	86
AFO060	2	001 (AFO609) 	 874202202 - B38 A15 TUE1 FTA	90.075	86
AFO060	2	001 (AFO610) 	 851333313 - B37 C	86.1	86
AFO060	2	001 (AFO610) 	 851434009 - B37 D	86.1	86
AFO060	2	001 (AFO610) 	 857586909 - B37 C schaWaPu	86.1	86
AFO060	2	001 (AFO610) 	 858070507 - B37 C15 TUE1	87.02183908	86
